"Country","ISO 3166-1 alpha-3","Year","Total","Coal","Oil","Gas","Cement","Flaring","Other","Per Capita"
"Uzbekistan","UZB",1979,86.744165,6.539010,35.487853,40.337118,3.054302,1.325881,,5.575209
"Uzbekistan","UZB",1980,90.076700,6.922844,36.500359,42.299651,3.017533,1.336312,,5.648459
"Uzbekistan","UZB",1981,88.477512,5.970056,35.095844,43.144627,3.003759,1.263227,,5.416225
"Uzbekistan","UZB",1982,90.164486,5.988514,34.885426,45.188037,2.858378,1.244132,,5.387572
"Uzbekistan","UZB",1983,91.461207,5.815278,34.105025,47.447131,2.896397,1.197376,,5.332127
"Uzbekistan","UZB",1984,92.307885,5.640733,32.519433,50.120943,2.874999,1.151777,,5.246446
"Uzbekistan","UZB",1985,99.498563,6.504943,33.229807,55.699284,2.821308,1.243221,,5.508357
"Uzbekistan","UZB",1986,95.389831,7.400808,33.735733,50.323601,2.841819,1.087871,,5.139536
"Uzbekistan","UZB",1987,97.742624,6.121622,29.909574,57.899090,2.814583,0.997755,,5.123539
"Uzbekistan","UZB",1988,101.090239,6.949404,31.350182,57.814952,2.781351,2.194350,,5.157658
"Uzbekistan","UZB",1989,104.075029,7.805340,31.266144,60.140139,2.723627,2.139779,,5.177115
"Uzbekistan","UZB",1990,103.371851,7.023100,29.411588,62.938785,2.582870,1.415508,,5.023147
"Uzbekistan","UZB",1991,102.749539,6.257651,29.198308,63.422050,2.554710,1.316819,,4.875584
"Uzbekistan","UZB",1992,110.984327,9.691600,21.951749,76.847608,2.493370,0,,5.140987
"Uzbekistan","UZB",1993,115.617242,7.386624,24.310640,81.549648,2.370330,0,,5.234885
"Uzbekistan","UZB",1994,107.979978,7.478224,20.247264,78.153120,2.101370,0,,4.785343
"Uzbekistan","UZB",1995,102.663682,4.209936,18.624112,78.285024,1.544610,0,,4.458558
"Uzbekistan","UZB",1996,105.546009,4.722732,18.136170,81.253707,1.433400,0,,4.497841
"Uzbekistan","UZB",1997,106.629578,3.883840,18.737696,82.505952,1.502090,0,,4.465732
"Uzbekistan","UZB",1998,118.498913,4.056174,18.492780,94.358249,1.591710,0,,4.885188
"Uzbekistan","UZB",1999,121.739198,4.026736,19.279968,96.934784,1.497710,0,,4.948203
"Uzbekistan","UZB",2000,120.994017,4.916939,19.231754,95.363705,1.481620,0,,4.854216
"Uzbekistan","UZB",2001,122.586352,5.048992,19.016160,96.839520,1.681680,0,,4.855204
"Uzbekistan","UZB",2002,127.518315,5.041809,18.727242,102.056324,1.692940,0,,4.985268
"Uzbekistan","UZB",2003,125.935969,3.876625,19.969380,100.297584,1.792380,0,,4.861284
"Uzbekistan","UZB",2004,125.118217,4.583530,18.608911,99.793446,2.132330,0,,4.769147
"Uzbekistan","UZB",2005,116.576172,4.426112,14.428832,95.454528,2.266700,0,,4.386946
"Uzbekistan","UZB",2006,119.515162,4.752208,14.483792,97.931392,2.347770,0,,4.438518
"Uzbekistan","UZB",2007,119.900918,5.034336,13.787632,98.524960,2.553990,0,,4.390429
"Uzbekistan","UZB",2008,123.405246,4.924416,13.084144,102.570016,2.826670,0,,4.450755
"Uzbekistan","UZB",2009,105.987866,5.305655,11.644595,86.132626,2.904990,0,,3.762726
"Uzbekistan","UZB",2010,104.156837,5.151403,10.885361,85.195994,2.924080,0,,3.640037
"Uzbekistan","UZB",2011,113.283524,5.415392,9.944096,95.132096,2.791940,0,,3.898604
"Uzbekistan","UZB",2012,118.854708,5.470352,8.914512,98.242832,2.791030,3.435982,,4.028557
"Uzbekistan","UZB",2013,112.281970,8.012900,10.277176,88.314102,2.869015,2.808776,,3.747326
"Uzbekistan","UZB",2014,107.399472,7.430333,10.090304,84.415616,3.016775,2.446444,,3.527477
"Uzbekistan","UZB",2015,103.695922,5.990640,10.237216,81.945360,3.427221,2.095486,,3.350497
"Uzbekistan","UZB",2016,110.139074,7.093744,10.717562,86.993628,3.476474,1.857666,,3.501639
"Uzbekistan","UZB",2017,108.930768,6.687028,11.113291,85.868768,3.665279,1.596402,,3.409875
"Uzbekistan","UZB",2018,116.464113,9.658304,11.695488,89.848608,3.776099,1.485614,,3.589080
"Uzbekistan","UZB",2019,118.797933,8.280383,12.277682,92.388552,4.679080,1.172236,,3.602454
"Uzbekistan","UZB",2020,118.239699,11.347821,10.945809,90.231391,4.679080,1.035598,,3.526737
"Uzbekistan","UZB",2021,121.631478,8.083977,11.805991,96.180973,4.679080,0.881457,,3.568847
"Vanuatu","VUT",1750,0,,,,,,,
"Vanuatu","VUT",1751,0,,,,,,,
"Vanuatu","VUT",1752,0,,,,,,,
"Vanuatu","VUT",1753,0,,,,,,,
"Vanuatu","VUT",1754,0,,,,,,,
"Vanuatu","VUT",1755,0,,,,,,,
"Vanuatu","VUT",1756,0,,,,,,,
"Vanuatu","VUT",1757,0,,,,,,,
"Vanuatu","VUT",1758,0,,,,,,,
"Vanuatu","VUT",1759,0,,,,,,,
"Vanuatu","VUT",1760,0,,,,,,,
"Vanuatu","VUT",1761,0,,,,,,,
"Vanuatu","VUT",1762,0,,,,,,,
"Vanuatu","VUT",1763,0,,,,,,,
"Vanuatu","VUT",1764,0,,,,,,,
"Vanuatu","VUT",1765,0,,,,,,,
"Vanuatu","VUT",1766,0,,,,,,,
"Vanuatu","VUT",1767,0,,,,,,,
"Vanuatu","VUT",1768,0,,,,,,,
"Vanuatu","VUT",1769,0,,,,,,,
"Vanuatu","VUT",1770,0,,,,,,,
"Vanuatu","VUT",1771,0,,,,,,,
"Vanuatu","VUT",1772,0,,,,,,,
"Vanuatu","VUT",1773,0,,,,,,,
"Vanuatu","VUT",1774,0,,,,,,,
"Vanuatu","VUT",1775,0,,,,,,,
"Vanuatu","VUT",1776,0,,,,,,,
"Vanuatu","VUT",1777,0,,,,,,,
"Vanuatu","VUT",1778,0,,,,,,,
"Vanuatu","VUT",1779,0,,,,,,,
"Vanuatu","VUT",1780,0,,,,,,,
"Vanuatu","VUT",1781,0,,,,,,,
"Vanuatu","VUT",1782,0,,,,,,,
"Vanuatu","VUT",1783,0,,,,,,,
"Vanuatu","VUT",1784,0,,,,,,,
"Vanuatu","VUT",1785,0,,,,,,,
"Vanuatu","VUT",1786,0,,,,,,,
"Vanuatu","VUT",1787,0,,,,,,,
"Vanuatu","VUT",1788,0,,,,,,,
"Vanuatu","VUT",1789,0,,,,,,,
"Vanuatu","VUT",1790,0,,,,,,,
"Vanuatu","VUT",1791,0,,,,,,,
"Vanuatu","VUT",1792,0,,,,,,,
"Vanuatu","VUT",1793,0,,,,,,,
"Vanuatu","VUT",1794,0,,,,,,,
"Vanuatu","VUT",1795,0,,,,,,,
"Vanuatu","VUT",1796,0,,,,,,,
"Vanuatu","VUT",1797,0,,,,,,,
"Vanuatu","VUT",1798,0,,,,,,,
"Vanuatu","VUT",1799,0,,,,,,,
"Vanuatu","VUT",1800,0,,,,,,,
"Vanuatu","VUT",1801,0,,,,,,,
"Vanuatu","VUT",1802,0,,,,,,,
"Vanuatu","VUT",1803,0,,,,,,,
"Vanuatu","VUT",1804,0,,,,,,,
"Vanuatu","VUT",1805,0,,,,,,,
"Vanuatu","VUT",1806,0,,,,,,,
"Vanuatu","VUT",1807,0,,,,,,,
"Vanuatu","VUT",1808,0,,,,,,,
"Vanuatu","VUT",1809,0,,,,,,,
"Vanuatu","VUT",1810,0,,,,,,,
"Vanuatu","VUT",1811,0,,,,,,,
"Vanuatu","VUT",1812,0,,,,,,,
"Vanuatu","VUT",1813,0,,,,,,,
"Vanuatu","VUT",1814,0,,,,,,,
"Vanuatu","VUT",1815,0,,,,,,,
"Vanuatu","VUT",1816,0,,,,,,,
"Vanuatu","VUT",1817,0,,,,,,,
"Vanuatu","VUT",1818,0,,,,,,,
"Vanuatu","VUT",1819,0,,,,,,,
"Vanuatu","VUT",1820,0,,,,,,,
"Vanuatu","VUT",1821,0,,,,,,,
"Vanuatu","VUT",1822,0,,,,,,,
"Vanuatu","VUT",1823,0,,,,,,,
"Vanuatu","VUT",1824,0,,,,,,,
"Vanuatu","VUT",1825,0,,,,,,,
"Vanuatu","VUT",1826,0,,,,,,,
"Vanuatu","VUT",1827,0,,,,,,,
"Vanuatu","VUT",1828,0,,,,,,,
"Vanuatu","VUT",1829,0,,,,,,,
"Vanuatu","VUT",1830,0,,,,,,,
"Vanuatu","VUT",1831,0,,,,,,,
"Vanuatu","VUT",1832,0,,,,,,,
"Vanuatu","VUT",1833,0,,,,,,,
"Vanuatu","VUT",1834,0,,,,,,,
"Vanuatu","VUT",1835,0,,,,,,,
"Vanuatu","VUT",1836,0,,,,,,,
"Vanuatu","VUT",1837,0,,,,,,,
"Vanuatu","VUT",1838,0,,,,,,,
"Vanuatu","VUT",1839,0,,,,,,,
"Vanuatu","VUT",1840,0,,,,,,,
"Vanuatu","VUT",1841,0,,,,,,,
"Vanuatu","VUT",1842,0,,,,,,,
"Vanuatu","VUT",1843,0,,,,,,,
"Vanuatu","VUT",1844,0,,,,,,,
"Vanuatu","VUT",1845,0,,,,,,,
"Vanuatu","VUT",1846,0,,,,,,,
"Vanuatu","VUT",1847,0,,,,,,,
"Vanuatu","VUT",1848,0,,,,,,,
"Vanuatu","VUT",1849,0,,,,,,,
"Vanuatu","VUT",1850,0,,,,,,,
"Vanuatu","VUT",1851,0,,,,,,,
"Vanuatu","VUT",1852,0,,,,,,,
"Vanuatu","VUT",1853,0,,,,,,,
"Vanuatu","VUT",1854,0,,,,,,,
"Vanuatu","VUT",1855,0,,,,,,,
"Vanuatu","VUT",1856,0,,,,,,,
"Vanuatu","VUT",1857,0,,,,,,,
"Vanuatu","VUT",1858,0,,,,,,,
"Vanuatu","VUT",1859,0,,,,,,,
"Vanuatu","VUT",1860,0,,,,,,,
"Vanuatu","VUT",1861,0,,,,,,,
"Vanuatu","VUT",1862,0,,,,,,,
"Vanuatu","VUT",1863,0,,,,,,,
"Vanuatu","VUT",1864,0,,,,,,,
"Vanuatu","VUT",1865,0,,,,,,,
"Vanuatu","VUT",1866,0,,,,,,,
"Vanuatu","VUT",1867,0,,,,,,,
"Vanuatu","VUT",1868,0,,,,,,,
"Vanuatu","VUT",1869,0,,,,,,,
"Vanuatu","VUT",1870,0,,,,,,,
"Vanuatu","VUT",1871,0,,,,,,,
"Vanuatu","VUT",1872,0,,,,,,,
"Vanuatu","VUT",1873,0,,,,,,,
"Vanuatu","VUT",1874,0,,,,,,,
"Vanuatu","VUT",1875,0,,,,,,,
"Vanuatu","VUT",1876,0,,,,,,,
"Vanuatu","VUT",1877,0,,,,,,,
"Vanuatu","VUT",1878,0,,,,,,,
"Vanuatu","VUT",1879,0,,,,,,,
"Vanuatu","VUT",1880,0,,,,,,,
"Vanuatu","VUT",1881,0,,,,,,,
"Vanuatu","VUT",1882,0,,,,,,,
"Vanuatu","VUT",1883,0,,,,,,,
"Vanuatu","VUT",1884,0,,,,,,,
"Vanuatu","VUT",1885,0,,,,,,,
"Vanuatu","VUT",1886,0,,,,,,,
"Vanuatu","VUT",1887,0,,,,,,,
"Vanuatu","VUT",1888,0,,,,,,,
"Vanuatu","VUT",1889,0,,,,,,,
"Vanuatu","VUT",1890,0,,,,,,,
"Vanuatu","VUT",1891,0,,,,,,,
"Vanuatu","VUT",1892,0,,,,,,,
"Vanuatu","VUT",1893,0,,,,,,,
"Vanuatu","VUT",1894,0,,,,,,,
"Vanuatu","VUT",1895,0,,,,,,,
"Vanuatu","VUT",1896,0,,,,,,,
"Vanuatu","VUT",1897,0,,,,,,,
"Vanuatu","VUT",1898,0,,,,,,,
"Vanuatu","VUT",1899,0,,,,,,,
"Vanuatu","VUT",1900,0,,,,,,,
"Vanuatu","VUT",1901,0,,,,,,,
"Vanuatu","VUT",1902,0,,,,,,,
"Vanuatu","VUT",1903,0,,,,,,,
"Vanuatu","VUT",1904,0,,,,,,,
"Vanuatu","VUT",1905,0,,,,,,,
"Vanuatu","VUT",1906,0,,,,,,,
"Vanuatu","VUT",1907,0,,,,,,,
"Vanuatu","VUT",1908,0,,,,,,,
"Vanuatu","VUT",1909,0,,,,,,,
"Vanuatu","VUT",1910,0,,,,,,,
"Vanuatu","VUT",1911,0,,,,,,,
"Vanuatu","VUT",1912,0,,,,,,,
"Vanuatu","VUT",1913,0,,,,,,,
"Vanuatu","VUT",1914,0,,,,,,,
"Vanuatu","VUT",1915,0,,,,,,,
"Vanuatu","VUT",1916,0,,,,,,,
"Vanuatu","VUT",1917,0,,,,,,,
"Vanuatu","VUT",1918,0,,,,,,,
"Vanuatu","VUT",1919,0,,,,,,,
"Vanuatu","VUT",1920,0,,,,,,,
"Vanuatu","VUT",1921,0,,,,,,,
"Vanuatu","VUT",1922,0,,,,,,,
"Vanuatu","VUT",1923,0,,,,,,,
"Vanuatu","VUT",1924,0,,,,,,,
"Vanuatu","VUT",1925,0,,,,,,,
"Vanuatu","VUT",1926,0,,,,,,,
"Vanuatu","VUT",1927,0,,,,,,,
"Vanuatu","VUT",1928,0,,,,,,,
"Vanuatu","VUT",1929,0,,,,,,,
"Vanuatu","VUT",1930,0,,,,,,,
"Vanuatu","VUT",1931,0,,,,,,,
"Vanuatu","VUT",1932,0,,,,,,,
"Vanuatu","VUT",1933,0,,,,,,,
"Vanuatu","VUT",1934,0,,,,,,,
"Vanuatu","VUT",1935,0,,,,,,,
"Vanuatu","VUT",1936,0,,,,,,,
"Vanuatu","VUT",1937,0,,,,,,,
"Vanuatu","VUT",1938,0,,,,,,,
"Vanuatu","VUT",1939,0,,,,,,,
"Vanuatu","VUT",1940,0,,,,,,,
"Vanuatu","VUT",1941,0,,,,,,,
"Vanuatu","VUT",1942,0,,,,,,,
"Vanuatu","VUT",1943,0,,,,,,,
"Vanuatu","VUT",1944,0,,,,,,,
"Vanuatu","VUT",1945,0,,,,,,,
"Vanuatu","VUT",1946,0,,,,,,,
"Vanuatu","VUT",1947,0,,,,,,,
"Vanuatu","VUT",1948,0,,,,,,,
"Vanuatu","VUT",1949,0,,,,,,,
"Vanuatu","VUT",1950,0,,,,,,,0
"Vanuatu","VUT",1951,0,,,,,,,0
"Vanuatu","VUT",1952,0,,,,,,,0
"Vanuatu","VUT",1953,0,,,,,,,0
"Vanuatu","VUT",1954,0,,,,,,,0
"Vanuatu","VUT",1955,0,,,,,,,0
"Vanuatu","VUT",1956,0,,,,,,,0
"Vanuatu","VUT",1957,0,,,,,,,0
"Vanuatu","VUT",1958,0,,,,,,,0
"Vanuatu","VUT",1959,0,,,,,,,0
"Vanuatu","VUT",1960,0,,,,,,,0
"Vanuatu","VUT",1961,0,,,,,,,0
"Vanuatu","VUT",1962,0.040304,0.010992,0.029312,0,0,0,,0.589317
"Vanuatu","VUT",1963,0.032976,0.006595,0.026381,0,0,0,,0.468409
"Vanuatu","VUT",1964,0.062288,0.031144,0.031144,0,0,0,,0.859228
"Vanuatu","VUT",1965,0.047632,0.014656,0.032976,0,0,0,,0.637840
"Vanuatu","VUT",1966,0.076944,0.040304,0.036640,0,0,0,,0.999987
"Vanuatu","VUT",1967,0.084272,0.043968,0.040304,0,0,0,,1.062551
"Vanuatu","VUT",1968,0.062288,0.007328,0.054960,0,0,0,,0.761635
"Vanuatu","VUT",1969,0.043968,0,0.043968,0,0,0,,0.521257
"Vanuatu","VUT",1970,0.040304,0,0.040304,0,0,0,,0.463163
"Vanuatu","VUT",1971,0.058624,0,0.058624,0,0,0,,0.652858
"Vanuatu","VUT",1972,0.062288,0,0.062288,0,0,0,,0.672025
"Vanuatu","VUT",1973,0.054960,0,0.054960,0,0,0,,0.574373
"Vanuatu","VUT",1974,0.062288,0,0.062288,0,0,0,,0.630509
"Vanuatu","VUT",1975,0.054960,0,0.054960,0,0,0,,0.538771
"Vanuatu","VUT",1976,0.043968,0,0.043968,0,0,0,,0.417387
"Vanuatu","VUT",1977,0.051296,0,0.051296,0,0,0,,0.471605
"Vanuatu","VUT",1978,0.058624,0,0.058624,0,0,0,,0.522565
"Vanuatu","VUT",1979,0.062288,0,0.062288,0,0,0,,0.540019
"Vanuatu","VUT",1980,0.062288,0,0.062288,0,0,0,,0.527167
"Vanuatu","VUT",1981,0.051296,0,0.051296,0,0,0,,0.424330
"Vanuatu","VUT",1982,0.051296,0,0.051296,0,0,0,,0.414520
"Vanuatu","VUT",1983,0.054960,0,0.054960,0,0,0,,0.433633
"Vanuatu","VUT",1984,0.054960,0,0.054960,0,0,0,,0.423183
"Vanuatu","VUT",1985,0.120912,0,0.120912,0,0,0,,0.908300
"Vanuatu","VUT",1986,0.058624,0,0.058624,0,0,0,,0.429518
"Vanuatu","VUT",1987,0.047632,0,0.047632,0,0,0,,0.340336
"Vanuatu","VUT",1988,0.065952,0,0.065952,0,0,0,,0.459506
"Vanuatu","VUT",1989,0.062288,0,0.062288,0,0,0,,0.423207
"Vanuatu","VUT",1990,0.065952,0,0.065952,0,0,0,,0.437110
"Vanuatu","VUT",1991,0.065952,0,0.065952,0,0,0,,0.426383
"Vanuatu","VUT",1992,0.062288,0,0.062288,0,0,0,,0.392793
"Vanuatu","VUT",1993,0.062288,0,0.062288,0,0,0,,0.383198
"Vanuatu","VUT",1994,0.062288,0,0.062288,0,0,0,,0.373967
"Vanuatu","VUT",1995,0.065952,0,0.065952,0,0,0,,0.386561
"Vanuatu","VUT",1996,0.084272,0,0.084272,0,0,0,,0.482343
"Vanuatu","VUT",1997,0.084272,0,0.084272,0,0,0,,0.471133
"Vanuatu","VUT",1998,0.080608,0,0.080608,0,0,0,,0.440269
"Vanuatu","VUT",1999,0.084272,0,0.084272,0,0,0,,0.449614
"Vanuatu","VUT",2000,0.084272,0,0.084272,0,0,0,,0.438748
"Vanuatu","VUT",2001,0.087936,0,0.087936,0,0,0,,0.446299
"Vanuatu","VUT",2002,0.084272,0,0.084272,0,0,0,,0.416930
"Vanuatu","VUT",2003,0.084272,0,0.084272,0,0,0,,0.406604
"Vanuatu","VUT",2004,0.058624,0,0.058624,0,0,0,,0.275979
"Vanuatu","VUT",2005,0.058624,0,0.058624,0,0,0,,0.269372
"Vanuatu","VUT",2006,0.047632,0,0.047632,0,0,0,,0.213670
"Vanuatu","VUT",2007,0.098928,0,0.098928,0,0,0,,0.433239
"Vanuatu","VUT",2008,0.095264,0,0.095264,0,0,0,,0.407195
"Vanuatu","VUT",2009,0.120912,0,0.120912,0,0,0,,0.504454
"Vanuatu","VUT",2010,0.120912,0,0.120912,0,0,0,,0.492608
"Vanuatu","VUT",2011,0.131904,0,0.131904,0,0,0,,0.524899
"Vanuatu","VUT",2012,0.113584,0,0.113584,0,0,0,,0.441423
"Vanuatu","VUT",2013,0.106256,0,0.106256,0,0,0,,0.403197
"Vanuatu","VUT",2014,0.153888,0,0.153888,0,0,0,,0.570110
"Vanuatu","VUT",2015,0.131904,0,0.131904,0,0,0,,0.477156
"Vanuatu","VUT",2016,0.146560,0,0.146560,0,0,0,,0.517481
"Vanuatu","VUT",2017,0.139232,0,0.139232,0,0,0,,0.479715
"Vanuatu","VUT",2018,0.175872,0,0.175872,0,0,0,,0.591568
"Vanuatu","VUT",2019,0.161216,0,0.161216,0,0,0,,0.529612
"Vanuatu","VUT",2020,0.170150,0,0.170150,0,0,0,,0.545904
"Vanuatu","VUT",2021,0.174859,0,0.174859,0,0,0,,0.547911
"Venezuela","VEN",1750,0,,,,,,,
"Venezuela","VEN",1751,0,,,,,,,
"Venezuela","VEN",1752,0,,,,,,,
"Venezuela","VEN",1753,0,,,,,,,
"Venezuela","VEN",1754,0,,,,,,,
"Venezuela","VEN",1755,0,,,,,,,
"Venezuela","VEN",1756,0,,,,,,,
"Venezuela","VEN",1757,0,,,,,,,
"Venezuela","VEN",1758,0,,,,,,,
"Venezuela","VEN",1759,0,,,,,,,
"Venezuela","VEN",1760,0,,,,,,,
"Venezuela","VEN",1761,0,,,,,,,
"Venezuela","VEN",1762,0,,,,,,,
"Venezuela","VEN",1763,0,,,,,,,
"Venezuela","VEN",1764,0,,,,,,,
"Venezuela","VEN",1765,0,,,,,,,
"Venezuela","VEN",1766,0,,,,,,,
"Venezuela","VEN",1767,0,,,,,,,
"Venezuela","VEN",1768,0,,,,,,,
"Venezuela","VEN",1769,0,,,,,,,
"Venezuela","VEN",1770,0,,,,,,,
"Venezuela","VEN",1771,0,,,,,,,
"Venezuela","VEN",1772,0,,,,,,,
"Venezuela","VEN",1773,0,,,,,,,
"Venezuela","VEN",1774,0,,,,,,,
"Venezuela","VEN",1775,0,,,,,,,
"Venezuela","VEN",1776,0,,,,,,,
"Venezuela","VEN",1777,0,,,,,,,
"Venezuela","VEN",1778,0,,,,,,,
"Venezuela","VEN",1779,0,,,,,,,
"Venezuela","VEN",1780,0,,,,,,,
"Venezuela","VEN",1781,0,,,,,,,
"Venezuela","VEN",1782,0,,,,,,,
"Venezuela","VEN",1783,0,,,,,,,
"Venezuela","VEN",1784,0,,,,,,,
"Venezuela","VEN",1785,0,,,,,,,
"Venezuela","VEN",1786,0,,,,,,,
"Venezuela","VEN",1787,0,,,,,,,
"Venezuela","VEN",1788,0,,,,,,,
"Venezuela","VEN",1789,0,,,,,,,
"Venezuela","VEN",1790,0,,,,,,,
"Venezuela","VEN",1791,0,,,,,,,
"Venezuela","VEN",1792,0,,,,,,,
"Venezuela","VEN",1793,0,,,,,,,
"Venezuela","VEN",1794,0,,,,,,,
"Venezuela","VEN",1795,0,,,,,,,
"Venezuela","VEN",1796,0,,,,,,,
"Venezuela","VEN",1797,0,,,,,,,
"Venezuela","VEN",1798,0,,,,,,,
"Venezuela","VEN",1799,0,,,,,,,
"Venezuela","VEN",1800,0,,,,,,,
"Venezuela","VEN",1801,0,,,,,,,
"Venezuela","VEN",1802,0,,,,,,,
"Venezuela","VEN",1803,0,,,,,,,
"Venezuela","VEN",1804,0,,,,,,,
"Venezuela","VEN",1805,0,,,,,,,
"Venezuela","VEN",1806,0,,,,,,,
"Venezuela","VEN",1807,0,,,,,,,
"Venezuela","VEN",1808,0,,,,,,,
"Venezuela","VEN",1809,0,,,,,,,
"Venezuela","VEN",1810,0,,,,,,,
"Venezuela","VEN",1811,0,,,,,,,
"Venezuela","VEN",1812,0,,,,,,,
"Venezuela","VEN",1813,0,,,,,,,
"Venezuela","VEN",1814,0,,,,,,,
"Venezuela","VEN",1815,0,,,,,,,
"Venezuela","VEN",1816,0,,,,,,,
"Venezuela","VEN",1817,0,,,,,,,
"Venezuela","VEN",1818,0,,,,,,,
"Venezuela","VEN",1819,0,,,,,,,
"Venezuela","VEN",1820,0,,,,,,,
"Venezuela","VEN",1821,0,,,,,,,
"Venezuela","VEN",1822,0,,,,,,,
"Venezuela","VEN",1823,0,,,,,,,
"Venezuela","VEN",1824,0,,,,,,,
"Venezuela","VEN",1825,0,,,,,,,
"Venezuela","VEN",1826,0,,,,,,,
"Venezuela","VEN",1827,0,,,,,,,
"Venezuela","VEN",1828,0,,,,,,,
"Venezuela","VEN",1829,0,,,,,,,
"Venezuela","VEN",1830,0,,,,,,,
"Venezuela","VEN",1831,0,,,,,,,
"Venezuela","VEN",1832,0,,,,,,,
"Venezuela","VEN",1833,0,,,,,,,
"Venezuela","VEN",1834,0,,,,,,,
"Venezuela","VEN",1835,0,,,,,,,
"Venezuela","VEN",1836,0,,,,,,,
"Venezuela","VEN",1837,0,,,,,,,
"Venezuela","VEN",1838,0,,,,,,,
"Venezuela","VEN",1839,0,,,,,,,
"Venezuela","VEN",1840,0,,,,,,,
"Venezuela","VEN",1841,0,,,,,,,
"Venezuela","VEN",1842,0,,,,,,,
"Venezuela","VEN",1843,0,,,,,,,
"Venezuela","VEN",1844,0,,,,,,,
"Venezuela","VEN",1845,0,,,,,,,
"Venezuela","VEN",1846,0,,,,,,,
"Venezuela","VEN",1847,0,,,,,,,
"Venezuela","VEN",1848,0,,,,,,,
"Venezuela","VEN",1849,0,,,,,,,
"Venezuela","VEN",1850,0,,,,,,,
"Venezuela","VEN",1851,0,,,,,,,
"Venezuela","VEN",1852,0,,,,,,,
"Venezuela","VEN",1853,0,,,,,,,
"Venezuela","VEN",1854,0,,,,,,,
"Venezuela","VEN",1855,0,,,,,,,
"Venezuela","VEN",1856,0,,,,,,,
"Venezuela","VEN",1857,0,,,,,,,
"Venezuela","VEN",1858,0,,,,,,,
"Venezuela","VEN",1859,0,,,,,,,
"Venezuela","VEN",1860,0,,,,,,,
"Venezuela","VEN",1861,0,,,,,,,
"Venezuela","VEN",1862,0,,,,,,,
"Venezuela","VEN",1863,0,,,,,,,
"Venezuela","VEN",1864,0,,,,,,,
"Venezuela","VEN",1865,0,,,,,,,
"Venezuela","VEN",1866,0,,,,,,,
"Venezuela","VEN",1867,0,,,,,,,
"Venezuela","VEN",1868,0,,,,,,,
"Venezuela","VEN",1869,0,,,,,,,
"Venezuela","VEN",1870,0,,,,,,,
"Venezuela","VEN",1871,0,,,,,,,
"Venezuela","VEN",1872,0,,,,,,,
"Venezuela","VEN",1873,0,,,,,,,
"Venezuela","VEN",1874,0,,,,,,,
"Venezuela","VEN",1875,0,,,,,,,
"Venezuela","VEN",1876,0,,,,,,,
"Venezuela","VEN",1877,0,,,,,,,
"Venezuela","VEN",1878,0,,,,,,,
"Venezuela","VEN",1879,0,,,,,,,
"Venezuela","VEN",1880,0,,,,,,,
"Venezuela","VEN",1881,0,,,,,,,
"Venezuela","VEN",1882,0,,,,,,,
"Venezuela","VEN",1883,0,,,,,,,
"Venezuela","VEN",1884,0,,,,,,,
"Venezuela","VEN",1885,0,,,,,,,
"Venezuela","VEN",1886,0,,,,,,,
"Venezuela","VEN",1887,0,,,,,,,
"Venezuela","VEN",1888,0,,,,,,,
"Venezuela","VEN",1889,0,,,,,,,
"Venezuela","VEN",1890,0,,,,,,,
"Venezuela","VEN",1891,0,,,,,,,
"Venezuela","VEN",1892,0,,,,,,,
"Venezuela","VEN",1893,0,,,,,,,
"Venezuela","VEN",1894,0,,,,,,,
"Venezuela","VEN",1895,0,,,,,,,
"Venezuela","VEN",1896,0,,,,,,,
"Venezuela","VEN",1897,0,,,,,,,
"Venezuela","VEN",1898,0,,,,,,,
"Venezuela","VEN",1899,0,,,,,,,
"Venezuela","VEN",1900,0,,,,,,,
"Venezuela","VEN",1901,0,,,,,,,
"Venezuela","VEN",1902,0,,,,,,,
"Venezuela","VEN",1903,0,,,,,,,
"Venezuela","VEN",1904,0.003664,0.003664,0,0,0,0,,
"Venezuela","VEN",1905,0,,,,,,,
"Venezuela","VEN",1906,0,,,,,,,
"Venezuela","VEN",1907,0,,,,,,,
"Venezuela","VEN",1908,0.003664,0.003664,0,0,0,0,,
"Venezuela","VEN",1909,0,,,,,,,
"Venezuela","VEN",1910,0,,,,,,,
"Venezuela","VEN",1911,0,,,,,,,
"Venezuela","VEN",1912,0,,,,,,,
"Venezuela","VEN",1913,0.014656,0.014656,0,0,0,0,,
"Venezuela","VEN",1914,0.029312,0.022798,0.006514,0,0,0,,
"Venezuela","VEN",1915,0.051296,0.036640,0.014656,0,0,0,,
"Venezuela","VEN",1916,0.080608,0.051296,0.029312,0,0,0,,
"Venezuela","VEN",1917,0.080608,0.051296,0.029312,0,0,0,,
"Venezuela","VEN",1918,0.216176,0.135568,0.080608,0,0,0,,
"Venezuela","VEN",1919,0.212512,0.076944,0.135568,0,0,0,,
"Venezuela","VEN",1920,0.150224,0.063845,0.086379,0,0,0,,
"Venezuela","VEN",1921,0.161216,0.058624,0.102592,0,0,0,,
"Venezuela","VEN",1922,0.205184,0.054960,0.150224,0,0,0,,
"Venezuela","VEN",1923,0.450672,0.167185,0.283487,0,0,0,,
"Venezuela","VEN",1924,0.384720,0.135568,0.249152,0,0,0,,
"Venezuela","VEN",1925,0.674176,0.169465,0.504711,0,0,0,,
"Venezuela","VEN",1926,1.069888,0.102592,0.967296,0,0,0,,
